,Date,Station,CO,NO2,O3,PM 10,SO2,Temperature,Humidity,Wind velocity
2578,2016-11-18,Las Pintas,1.1966818181818182,0.02765181818181818,0.022950454545454545,89.04181818181819,0.0038499999999999997,22.14090909090909,64.78636363636363,0.9863636363636363
2579,2016-11-18,Loma Dorada,1.2030416666666668,0.040919583333333336,0.010772499999999999,51.36666666666667,0.002061666666666667,20.05,62.166666666666664,0.6541666666666667
2580,2016-11-18,Miravalle,1.5465416666666665,0.03085375,0.02236375,70.02,0.00265375,21.641666666666666,61.637499999999996,0.9833333333333334
2581,2016-11-18,Oblatos,0.9483333333333333,0.018344583333333334,0.01849458333333333,89.03000000000002,0.005199583333333333,22.491666666666664,66.23333333333333,2.1999999999999997
2582,2016-11-18,Tlaquepaque,1.5250000000000001,0.03146583333333333,0.0171375,29.89,0.0016683333333333333,21.462500000000002,53.9125,0.5458333333333333
2583,2016-11-18,Vallarta,1.458,0.027480416666666663,0.023194999999999997,6.22,0.002104166666666667,21.679166666666664,57.94166666666666,1.7416666666666665
2584,2016-11-19,Atemajac,0.7542916666666666,0.016154583333333333,0.018782916666666667,29.570000000000004,0.0010995833333333333,19.991666666666667,45.262499999999996,5.770833333333333
2585,2016-11-19,Las Aguilas,0.7305833333333333,0.01,0.01760125,30.23,0.00207125,18.95,48.73333333333333,6.883333333333333
2586,2016-11-19,Las Pintas,0.3990416666666667,0.01512,0.022412916666666668,40.1775,0.0038500000000000006,20.895833333333332,49.887499999999996,3.1958333333333333
2587,2016-11-19,Loma Dorada,0.44754166666666667,0.033334583333333334,0.013045000000000001,25.2225,0.0012958333333333333,18.675,50.80833333333334,3.1833333333333336
2588,2016-11-19,Miravalle,0.6092083333333334,0.021271666666666664,0.018050833333333332,70.02,0.0010108333333333334,20.6875,49.166666666666664,4.454166666666667
2589,2016-11-19,Oblatos,0.6251666666666666,0.013649166666666665,0.02149791666666667,89.03000000000002,0.00347625,21.183333333333334,55.925000000000004,5.516666666666667
2590,2016-11-19,Tlaquepaque,0.56125,0.015578333333333333,0.018425,29.89,0.0010025,19.195833333333333,45.925000000000004,4.866666666666666
2591,2016-11-19,Vallarta,1.1149583333333333,0.017194583333333333,0.025362916666666666,6.22,0.0020279166666666666,20.504166666666666,48.199999999999996,6.233333333333333
2592,2016-11-20,Atemajac,1.0988749999999998,0.018952916666666667,0.017762499999999997,29.570000000000004,0.0014325,18.541666666666668,51.59166666666667,2.8249999999999997
2593,2016-11-20,Las Aguilas,0.7360000000000001,0.01,0.020980416666666668,30.23,0.0019675,17.004166666666666,55.425000000000004,3.5541666666666667
2594,2016-11-20,Las Pintas,0.9017499999999999,0.0181825,0.021735416666666663,53.01416666666666,0.0038500000000000006,19.591666666666665,56.26666666666667,1.5875000000000001
2595,2016-11-20,Loma Dorada,0.8709583333333333,0.032834583333333334,0.015471249999999999,27.0,0.0023308333333333336,17.329166666666666,55.50833333333333,1.4749999999999999
2596,2016-11-20,Miravalle,1.2032916666666666,0.022165833333333333,0.01933625,70.02,0.0025583333333333335,19.041666666666668,55.5,2.4791666666666665
2597,2016-11-20,Oblatos,1.1136666666666668,0.017074166666666665,0.019587083333333335,89.03000000000002,0.0038116666666666668,19.7625,61.40416666666667,2.9583333333333335
2598,2016-11-20,Tlaquepaque,1.10225,0.0188375,0.018915833333333333,29.89,0.0013954166666666666,18.470833333333335,49.49583333333334,2.3833333333333333
2599,2016-11-20,Vallarta,1.308375,0.021222083333333336,0.026060416666666666,6.22,0.0017433333333333335,18.875,54.262499999999996,3.345833333333333
2600,2016-11-21,Atemajac,1.4165833333333333,0.02253875,0.01834125,29.570000000000004,0.0022945833333333334,19.037499999999998,52.083333333333336,1.9666666666666668
2601,2016-11-21,Las Aguilas,0.8185833333333333,0.01,0.022902916666666665,30.23,0.0026104166666666667,17.645833333333332,54.01666666666667,2.529166666666667
2602,2016-11-21,Las Pintas,1.1857916666666666,0.024752916666666666,0.019692499999999998,74.75166666666667,0.0038500000000000006,20.308333333333334,54.9125,1.1666666666666667
2603,2016-11-21,Loma Dorada,0.4754583333333333,0.03368583333333333,0.018172083333333332,27.31375,0.0005504166666666666,18.125,53.12916666666666,0.5291666666666667
2604,2016-11-21,Miravalle,1.1379583333333334,0.026335,0.018452916666666666,70.02,0.0031216666666666667,19.679166666666667,53.81666666666666,1.3458333333333332
2605,2016-11-21,Oblatos,0.8852083333333334,0.019758333333333333,0.022441666666666665,89.03000000000002,0.003160833333333333,20.412499999999998,60.05833333333334,2.3541666666666665
2606,2016-11-21,Tlaquepaque,0.725625,0.022279999999999998,0.019469999999999998,29.89,0.0014566666666666667,19.1875,47.65416666666667,0.8541666666666666
2607,2016-11-21,Vallarta,1.3600833333333335,0.0259875,0.02734,6.22,0.00192125,19.595833333333335,52.50416666666666,2.033333333333333
2608,2016-11-22,Atemajac,1.4112083333333334,0.029941250000000003,0.022297916666666667,29.570000000000004,0.00229,19.704166666666666,49.137499999999996,1.9333333333333333
